EUROSCRUB-DEV-COMPUTE-ROLE|STARTSTOP-EUROSCRUB-DEV-201406271424|"Allow"|"arn:aws:ec2:eu-west-1:837010418979:instance/*"|["ec2:StopInstances","ec2:StartInstances"]
EUROSCRUB-DEV-COMPUTE-ROLE|SWF-EUROSCRUB-DEV-201406271425|"Allow"|"arn:aws:swf:*:837010418979:/domain/euroscrub-dev"|"swf:*"
EUROSCRUB-DEV-POLLER-ROLE|dynamoDB-EUROSCRUB-DEV-201406271426|"Allow"|["arn:aws:dynamodb:eu-west-1:837010418979:table/euroscrub-dev"]|["dynamodb:*"]
EUROSCRUB-DEV-POLLER-ROLE|INSTANCE-EUROSCRUB-DEV-201406271427|"Allow"|"arn:aws:ec2:eu-west-1:837010418979:instance/*"|["ec2:StopInstances","ec2:StartInstances","ec2:DescribeInstanceAttribute","ec2:DescribeInstanceStatus","ec2:DescribeInstances","ec2:TerminateInstances"]
EUROSCRUB-DEV-POLLER-ROLE|LAUNCH-EC2-EUROSCRUB-DEV-201406271429|"Allow"|"arn:aws:iam::837010418979:role/EUROSCRUB-DEV-COMPUTE-ROLE"|"iam:PassRole"
EUROSCRUB-DEV-POLLER-ROLE|LAUNCH-EC2-EUROSCRUB-DEV-201406271429|"Allow"|"*"|"iam:ListInstanceProfiles"
EUROSCRUB-DEV-POLLER-ROLE|LAUNCH-EC2-EUROSCRUB-DEV-201406271429|"Allow"|"*"|["ec2:RunInstances","ec2:CreateTags","ec2:DescribeInstances","ec2:DescribeVolumes","ec2:DescribeTags"]
EUROSCRUB-DEV-POLLER-ROLE|S3-EUROSCRUB-DEV-201406271430|"Allow"|"arn:aws:s3:::*"|"s3:ListAllMyBuckets"
EUROSCRUB-DEV-POLLER-ROLE|S3-EUROSCRUB-DEV-201406271430|"Allow"|["arn:aws:s3:::kantar.euro.scrub.dev","arn:aws:s3:::kantar.euro.scrub.dev/*"]|"s3:*"
EUROSCRUB-DEV-POLLER-ROLE|SNS-EUROSCRUB-DEV-201406271432|"Allow"|["arn:aws:sns:eu-west-1:837010418979:euroscrub-dev"]|["sns:*"]
EUROSCRUB-DEV-POLLER-ROLE|SWF-EUROSCRUB-DEV-201406271433|"Allow"|"arn:aws:swf:*:837010418979:/domain/euroscrub-dev"|"swf:*"
EUROSCRUB-PROD-COMPUTE-ROLE|CREATETAGS-EUROSCRUB-PROD-201406271434|"Allow"|"*"|["ec2:CreateTags","ec2:DescribeVolumes","ec2:DescribeTags"]
EUROSCRUB-PROD-COMPUTE-ROLE|S3-EUROSCRUB-PROD-201406271435|"Allow"|"arn:aws:s3:::*"|"s3:ListAllMyBuckets"
EUROSCRUB-PROD-COMPUTE-ROLE|S3-EUROSCRUB-PROD-201406271435|"Allow"|["arn:aws:s3:::kantar.euro.scrub.prod","arn:aws:s3:::kantar.euro.scrub.prod/*"]|"s3:*"
EUROSCRUB-PROD-COMPUTE-ROLE|STARTSTOP-EUROSCRUB-PROD-201406271437|"Allow"|"arn:aws:ec2:eu-west-1:837010418979:instance/*"|["ec2:StopInstances","ec2:StartInstances"]
EUROSCRUB-PROD-COMPUTE-ROLE|SWF-EUROSCRUB-PROD-201406271438|"Allow"|"arn:aws:swf:*:837010418979:/domain/euroscrub-prod"|"swf:*"
EUROSCRUB-PROD-POLLER-ROLE|dynamoDB-EUROSCRUB-PROD-201406271440|"Allow"|["arn:aws:dynamodb:eu-west-1:837010418979:table/euroscrub-prod"]|["dynamodb:*"]
EUROSCRUB-PROD-POLLER-ROLE|INSTANCE-EUROSCRUB-PROD-201401271621|"Allow"|"arn:aws:ec2:eu-west-1:837010418979:instance/*"|["ec2:StopInstances","ec2:StartInstances","ec2:DescribeInstanceAttribute","ec2:DescribeInstanceStatus","ec2:DescribeInstances","ec2:TerminateInstances"]
EUROSCRUB-PROD-POLLER-ROLE|LAUNCH-EC2-EUROSCRUB-PROD-201406271441|"Allow"|"arn:aws:iam::837010418979:role/EUROSCRUB-PROD-COMPUTE-ROLE"|"iam:PassRole"
EUROSCRUB-PROD-POLLER-ROLE|LAUNCH-EC2-EUROSCRUB-PROD-201406271441|"Allow"|"*"|"iam:ListInstanceProfiles"
EUROSCRUB-PROD-POLLER-ROLE|LAUNCH-EC2-EUROSCRUB-PROD-201406271441|"Allow"|"*"|["ec2:RunInstances","ec2:CreateTags","ec2:DescribeInstances","ec2:DescribeVolumes","ec2:DescribeTags"]
EUROSCRUB-PROD-POLLER-ROLE|S3-EUROSCRUB-PROD-201406271443|"Allow"|"arn:aws:s3:::*"|"s3:ListAllMyBuckets"
EUROSCRUB-PROD-POLLER-ROLE|S3-EUROSCRUB-PROD-201406271443|"Allow"|["arn:aws:s3:::kantar.euro.scrub.prod","arn:aws:s3:::kantar.euro.scrub.prod/*"]|"s3:*"
EUROSCRUB-PROD-POLLER-ROLE|SNS-EUROSCRUB-PROD-201406271445|"Allow"|["arn:aws:sns:eu-west-1:837010418979:euroscrub-prod"]|["sns:*"]
EUROSCRUB-PROD-POLLER-ROLE|SWF-EUROSCRUB-PROD-201406271446|"Allow"|"arn:aws:swf:*:837010418979:/domain/euroscrub-prod"|"swf:*"
IBM-EC2S3-Role|IBM-EC2S3-Role-RDSPermissions|"Allow"|["*"]|["rds:AddTagsToResource","rds:DescribeDBInstances","rds:DescribeDBSnapshotAttributes","rds:ListTagsForResource"]
inspector|oneClick_inspector_1504100080323|"Allow"|["*"]|["ec2:DescribeInstances"]
inspector|oneClick_inspector_1504187692556|"Allow"|["*"]|["ec2:DescribeInstances"]
ip-10-237-112-111|ReadOnlyAccess-ip-10-237-112-111-201306261656|"Allow"|"*"|["autoscaling:Describe*","cloudformation:DescribeStacks","cloudformation:DescribeStackEvents","cloudformation:DescribeStackResources","cloudformation:GetTemplate","cloudfront:Get*","cloudfront:List*","cloudwatch:Describe*","cloudwatch:Get*","cloudwatch:List*","directconnect:Describe*","dynamodb:GetItem","dynamodb:BatchGetItem","dynamodb:Query","dynamodb:Scan","dynamodb:DescribeTable","dynamodb:ListTables","ec2:Describe*","elasticache:Describe*","elasticbeanstalk:Check*","elasticbeanstalk:Describe*","elasticbeanstalk:List*","elasticbeanstalk:RequestEnvironmentInfo","elasticbeanstalk:RetrieveEnvironmentInfo","elasticloadbalancing:Describe*","iam:List*","iam:Get*","route53:Get*","route53:List*","redshift:Describe*","rds:Describe*","rds:ListTagsForResource","s3:Get*","s3:List*","sdb:GetAttributes","sdb:List*","sdb:Select*","ses:Get*","ses:List*","sns:Get*","sns:List*","sqs:GetQueueAttributes","sqs:ListQueues","sqs:ReceiveMessage","storagegateway:List*","storagegateway:Describe*"]
isharp|isharp-S3-access|"Allow"|"*"|["s3:ListAllMyBuckets"]
isharp|isharp-S3-access|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetBucketLocation","s3:ListBucket"]
isharp|isharp-S3-access|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject"]
isharp|isharp-S3-access|"Allow"|"*"|["ec2:CreateTags","ec2:DescribeTags","ec2:DescribeVolumes"]
ISharp-Prod-InstanceRole-1VSEGK7M5R6R4|InstanceRole|"Allow"|["arn:aws:s3:::kantar-media-audiences"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads","s3:ListAllMyBuckets","s3:DeleteObject","s3:GetObject","s3:PutObject"]
ISharp-Prod-InstanceRole-1VSEGK7M5R6R4|InstanceRole|"Allow"|["arn:aws:s3:::kantar-media-audiences/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
ISharp-Prod-InstanceRole-1VSEGK7M5R6R4|InstanceRole|"Allow"|["*"]|["ec2:CreateTags","ec2:DeleteTags","ec2:DescribeTags"]
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"*"|["iam:PassRole","s3:ListAllMyBuckets","ec2:DescribeTags","ec2:CreateTags","ec2:DescribeVolumes"]
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"arn:aws:s3:::kitp"|["s3:ListBucket","s3:GetBucketLocation"]
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"arn:aws:s3:::kitp/*"|["s3:GetObject","s3:PutObject"]
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"arn:aws:s3:::tns-global"|["s3:ListBucket","s3:GetBucketLocation"]
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"arn:aws:s3:::tns-global/*"|"s3:GetObject"
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"arn:aws:s3:::kitp-us"|["s3:ListBucket","s3:GetBucketLocation"]
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"arn:aws:s3:::kitp-us/*"|"s3:GetObject"
Jenny-Test-Role|Jenny-Test-Role-Policy|"Allow"|"*"|["ec2:AttachVolume","ec2:AuthorizeSecurityGroupIngress","ec2:CopyImage","ec2:CreateImage","ec2:CreateKeypair","ec2:CreateSecurityGroup","ec2:CreateSnapshot","ec2:CreateTags","ec2:CreateVolume","ec2:DeleteKeyPair","ec2:DeleteSecurityGroup","ec2:DeleteSnapshot","ec2:DeleteVolume","ec2:DeregisterImage","ec2:DescribeImageAttribute","ec2:DescribeImages","ec2:DescribeInstances","ec2:DescribeInstanceStatus","ec2:DescribeRegions","ec2:DescribeSecurityGroups","ec2:DescribeSnapshots","ec2:DescribeSubnets","ec2:DescribeTags","ec2:DescribeVolumes","ec2:DetachVolume","ec2:GetPasswordData","ec2:ModifyImageAttribute","ec2:ModifyInstanceAttribute","ec2:ModifySnapshotAttribute","ec2:RegisterImage","ec2:RunInstances","ec2:StopInstances","ec2:TerminateInstances"]
JulianSSM|ssm|"Allow"|["*"]|["ssm:DescribeAssociations","ssm:ListAssociations","ssm:GetDocument","ssm:UpdateAssociationStatus","ds:CreateComputer","ec2:DescribeInstanceStatus","logs:CreateLogGroup","logs:CreateLogStream","logs:DescribeLogGroups","logs:DescribeLogStreams","logs:PutLogEvents","cloudwatch:PutMetricData"]
KITP-S3-Access-Role|KITP-S3-Bucket-Access|"Allow"|"*"|["s3:ListAllMyBuckets"]
KITP-S3-Access-Role|KITP-S3-Bucket-Access|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetBucketLocation","s3:GetObject","s3:ListBucket"]
KITP-S3-Access-Role|KITP-S3-Bucket-Access|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject"]
KITP-S3-Access-Role|KITP-S3-Bucket-Access|"Allow"|"*"|["ec2:CreateTags","ec2:DescribeTags","ec2:DescribeVolumes"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["arn:aws:s3:::*"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod"]|["s3:*"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod/*"]|["s3:*"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|["*"]|["ec2:DeleteTags","ec2:DescribeTags"]
KR-KRIQ-Prod-3Servers-WPNA-REQ-000725-InstanceRole-1C8WQOK1VUC43|InstanceRole|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["arn:aws:s3:::*"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod"]|["s3:*"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod/*"]|["s3:*"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|["*"]|["ec2:DeleteTags","ec2:DescribeTags"]
KR-KRiQ-Prod-CR2766-Database-Tier-InstanceRole-1I65A5DTLYZGP|InstanceRole|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["arn:aws:s3:::*"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod"]|["s3:*"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod/*"]|["s3:*"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|["*"]|["ec2:DeleteTags","ec2:DescribeTags"]
KR-KRiQ-Prod-CR2766-Media-Fileserver-InstanceRole-ZT471A47T7AI|InstanceRole|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["arn:aws:s3:::*"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod"]|["s3:*"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod/*"]|["s3:*"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|["*"]|["ec2:DeleteTags","ec2:DescribeTags"]
KR-KRiQ-Prod-CR2766-Media-Web-Tier-InstanceRole-1SJHZXLNLOSAW|InstanceRole|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["arn:aws:s3:::*"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["arn:aws:s3:::kantar-retail/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod"]|["s3:*"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["arn:aws:s3:::kr-kriq-prod/*"]|["s3:*"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|["*"]|["ec2:DeleteTags","ec2:DescribeTags"]
KR-KRiQ-Prod-CR2766-WEB-Tier-InstanceRole-J9UNPL65POWX|InstanceRole|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"arn:aws:s3:::*"|["s3:ListAllMyBuckets"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|["arn:aws:s3:::millward-brown"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|["arn:aws:s3:::millward-brown/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|["arn:aws:s3:::mb-kmbuk-charts-dev"]|["s3:*"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|["arn:aws:s3:::mb-kmbuk-charts-dev/*"]|["s3:*"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|["*"]|["ec2:CreateTags","ec2:DeleteTags","ec2:DescribeTags"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"*"|["ssm:DescribeAssociation","ssm:GetDeployablePatchSnapshotForInstance","ssm:GetDocument","ssm:GetManifest","ssm:GetParameters","ssm:ListAssociations","ssm:ListInstanceAssociations","ssm:PutInventory","ssm:PutComplianceItems","ssm:PutConfigurePackageResult","ssm:UpdateAssociationStatus","ssm:UpdateInstanceAssociationStatus","ssm:UpdateInstanceInformation"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"*"|["ec2messages:AcknowledgeMessage","ec2messages:DeleteMessage","ec2messages:FailMessage","ec2messages:GetEndpoint","ec2messages:GetMessages","ec2messages:SendReply"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"*"|["cloudwatch:PutMetricData"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"*"|["ec2:DescribeInstanceStatus"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"*"|["ds:CreateComputer","ds:DescribeDirectories"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"*"|["logs:CreateLogGroup","logs:CreateLogStream","logs:DescribeLogGroups","logs:DescribeLogStreams","logs:PutLogEvents"]
KR-Oralce-test-InstanceRole-PRVNSZCC7XQ5|InstanceRole|"Allow"|"arn:aws:s3:::kitp-backups/SSMRuncommnadlogs/*"|["s3:PutObject","s3:GetObject","s3:AbortMultipartUpload","s3:ListMultipartUploadParts","s3:ListBucket","s3:ListBucketMultipartUploads"]
KW-KITP-S3-Access|KW-PortugalBuild-Access|"Allow"|"*"|["s3:ListAllMyBuckets"]
KW-KITP-S3-Access|KW-PortugalBuild-Access|"Allow"|["arn:aws:s3:::kitp"]|["s3:GetBucketLocation","s3:ListBucket"]
KW-KITP-S3-Access|KW-PortugalBuild-Access|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject"]
KW-KITP-S3-Access|KW-PortugalBuild-Access|"Allow"|"*"|["ec2:CreateTags","ec2:DescribeTags","ec2:DescribeVolumes"]
KW-MicroSite-S3-Access|KITP-S3-Access|"Allow"|["arn:aws:s3:::kitp/*"]|["s3:GetObject"]
KW-MicroSite-S3-Access|KW-MicroSite-S3-Access|"Allow"|["arn:aws:s3:::kantarworldpanel"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
KW-MicroSite-S3-Access|KW-MicroSite-S3-Access|"Allow"|["arn:aws:s3:::kantarworldpanel/*"]|["s3:GetObject","s3:PutObject","s3:GetObjectAcl","s3:PutObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
KW-MicroSite-S3-Access|KW-MicroSite-S3-Access|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
KW-MicroSite-S3-Access|KW-MicroSite-S3-Access|"Allow"|["*"]|["ec2:CreateTags","ec2:DeleteTags","ec2:DescribeTags"]
KW-MicroSite-S3-Access|KW-MicroSite-Volume|"Allow"|["*"]|["ec2:AttachVolume","ec2:DescribeVolumeStatus","ec2:DescribeVolumes","ec2:DetachVolume"]
lambda_basic_execution|oneClick_lambda_basic_execution_1466024684864|"Allow"|"*"|["logs:CreateLogGroup","logs:CreateLogStream","logs:PutLogEvents"]
lambda_s3_exec_role|oneClick_lambda_s3_exec_role_1443619879159|"Allow"|"arn:aws:logs:*:*:*"|["logs:CreateLogGroup","logs:CreateLogStream","logs:PutLogEvents"]
lambda_s3_exec_role|oneClick_lambda_s3_exec_role_1443619879159|"Allow"|["arn:aws:s3:::*"]|["s3:GetObject","s3:PutObject"]
lambda_s3_exec_role|oneClick_lambda_s3_exec_role_1443619879159|"Allow"|"*"|["elastictranscoder:CreateJob"]
LSROrionRestore-InstanceRole-35L3OS80YOA|InstanceRole|"Allow"|"arn:aws:s3:::*"|["s3:ListAllMyBuckets"]
LSROrionRestore-InstanceRole-35L3OS80YOA|InstanceRole|"Allow"|["arn:aws:s3:::millward-brown"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
LSROrionRestore-InstanceRole-35L3OS80YOA|InstanceRole|"Allow"|["arn:aws:s3:::millward-brown/*"]|["s3:GetObject","s3:GetObjectAcl","s3:GetObjectVersion","s3:GetObjectVersionAcl"]
LSROrionRestore-InstanceRole-35L3OS80YOA|InstanceRole|"Allow"|["arn:aws:s3:::mb-kmbuk-charts-prod"]|["s3:*"]
LSROrionRestore-InstanceRole-35L3OS80YOA|InstanceRole|"Allow"|["arn:aws:s3:::mb-kmbuk-charts-prod/*"]|["s3:*"]
LSROrionRestore-InstanceRole-35L3OS80YOA|InstanceRole|"Allow"|["*"]|["ec2:CreateTags","ec2:DeleteTags","ec2:DescribeTags"]
LSROrionRestore-InstanceRole-35L3OS80YOA|InstanceRole|"Allow"|"*"|["cloudformation:DescribeStackEvents","cloudformation:DescribeStackResource","cloudformation:DescribeStackResources","cloudformation:DescribeStacks"]
MB-BEAST|MB-BEAST-Access|"Allow"|"arn:aws:s3:::*"|["s3:ListAllMyBuckets"]
MB-BEAST|MB-BEAST-Access|"Allow"|["arn:aws:s3:::millward-brown"]|["s3:ListBucket","s3:GetBucketAcl","s3:GetBucketLocation","s3:ListBucketMultipartUploads"]
